trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	onset_abs	duration
15	70.94075637497008	fix_post	2		120	13.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-QxNuo4ojvz4_420.mp4	88.71547316701617	1.0002103330334648
16	71.94096670800354	fix_pre	0		120	14.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-fymgyhmYnMI_557.mp4	89.71568350004964	1.003019709023647
16	72.94398641702719	movie	1		356	14.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-fymgyhmYnMI_557.mp4	90.71870320907328	2.9909746249904856
16	75.93496104201768	fix_post	2		119	14.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-fymgyhmYnMI_557.mp4	93.70967783406377	1.002115707960911
17	76.93707674997859	fix_pre	0		118	15.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-XPRNMelf5Fs_235.mp4	94.71179354202468	1.0293687080265954
17	77.96644545800518	movie	1		354	15.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-XPRNMelf5Fs_235.mp4	95.74116225005127	2.9783547499682754
17	80.94480020797346	fix_post	2		80	15.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-XPRNMelf5Fs_235.mp4	98.71951700001955	1.0017330839764327
18	81.94653329194989	fix_pre	0		109	16.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-UZ-k4A-eD20_124.mp4	99.72125008399598	1.0036169580416754
18	82.95015024999157	movie	1		357	16.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-UZ-k4A-eD20_124.mp4	100.72486704203766	2.990651792031713
18	85.94080204202328	fix_post	2		120	16.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-UZ-k4A-eD20_124.mp4	103.71551883406937	1.0088756249751896
19	86.94967766699847	fix_pre	0		119	17.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-sC9suzTl1Y0_66.mp4	104.72439445904456	0.9925955409416929
19	87.94227320794016	movie	1		355	17.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-sC9suzTl1Y0_66.mp4	105.71698999998625	3.00275666709058
19	90.94502987503074	fix_post	2		119	17.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-sC9suzTl1Y0_66.mp4	108.71974666707683	0.9920132079860196
20	91.93704308301676	fix_pre	0		117	18.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-I9uf7kAccFA_229.mp4	109.71175987506285	1.008121334016323
20	92.94516441703308	movie	1		333	18.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-I9uf7kAccFA_229.mp4	110.71988120907918	2.9939172079320997
20	95.93908162496518	fix_post	2		115	18.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-I9uf7kAccFA_229.mp4	113.71379841701128	1.0061069170478731
21	96.94518854201306	fix_pre	0		116	19.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-c5_SFS4aaJI_1102.mp4	114.71990533405915	0.9907322499202564
21	97.93592079193331	movie	1		348	19.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-c5_SFS4aaJI_1102.mp4	115.7106375839794	3.0032158750109375
21	100.93913666694425	fix_post	2		118	19.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-c5_SFS4aaJI_1102.mp4	118.71385345899034	0.9964609160088003
22	101.93559758295305	fix_pre	0		119	20.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-5rIpe3xc5rQ_18.mp4	119.71031437499914	1.016879584058188
22	102.95247716701124	movie	1		349	20.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-5rIpe3xc5rQ_18.mp4	120.72719395905733	2.992576332995668
22	105.9450535000069	fix_post	2		118	20.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-5rIpe3xc5rQ_18.mp4	123.719770292053	0.9880806249566376
23	106.93313412496354	fix_pre	0		120	21.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-ObT9gF8E_tU_250.mp4	124.70785091700964	1.0163381249876693
23	107.94947224995121	movie	1		353	21.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-ObT9gF8E_tU_250.mp4	125.7241890419973	2.98572795803193
23	110.93520020798314	fix_post	2		119	21.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-ObT9gF8E_tU_250.mp4	128.70991700002924	1.0053973339963704
24	111.94059754197951	fix_pre	0		116	22.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-fT8CS1nszUE_355.mp4	129.7153143340256	1.0086502910126
24	112.94924783299211	movie	1		355	22.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-fT8CS1nszUE_355.mp4	130.7239646250382	2.985760624986142
24	115.93500845797826	fix_post	2		119	22.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-fT8CS1nszUE_355.mp4	133.70972525002435	1.0018924169708043
25	116.93690087494906	fix_pre	0		117	23.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-t-wpKypNysg_27.mp4	134.71161766699515	1.003997458028607
25	117.94089833297767	movie	1		356	23.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-t-wpKypNysg_27.mp4	135.71561512502376	2.994456792017445
25	120.93535512499511	fix_post	2		120	23.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-t-wpKypNysg_27.mp4	138.7100719170412	1.0140245000366122
26	121.94937962503172	fix_pre	0		109	24.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-DMb7ulzm5DM_20.mp4	139.72409641707782	0.9894992499612272
26	122.93887887499295	movie	1		353	24.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-DMb7ulzm5DM_20.mp4	140.71359566703904	3.0101599999470636
26	125.94903887494002	fix_post	2		119	24.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-DMb7ulzm5DM_20.mp4	143.7237556669861	0.9870047500589862
27	126.936043624999	fix_pre	0		116	25.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-QxNuo4ojvz4_420.mp4	144.7107604170451	1.0039347079582512
27	127.93997833295725	movie	1		344	25.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-QxNuo4ojvz4_420.mp4	145.71469512500335	3.0007554170442745
27	130.94073375000153	fix_post	2		120	25.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-QxNuo4ojvz4_420.mp4	148.71545054204762	0.994470875011757
28	131.93520462501328	fix_pre	0		115	26.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-gOoDjhfSPj0_162.mp4	149.70992141705938	1.0142075419425964
28	132.94941216695588	movie	1		349	26.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-gOoDjhfSPj0_162.mp4	150.72412895900197	2.9912976659834385
28	135.94070983293932	fix_post	2		119	26.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-gOoDjhfSPj0_162.mp4	153.7154266249854	0.9991461670724675
29	136.9398560000118	fix_pre	0		112	27.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-isJga8ec5UM_32.mp4	154.71457279205788	1.0193764999276027
29	137.9592324999394	movie	1		357	27.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-isJga8ec5UM_32.mp4	155.73394929198548	2.9814600420650095
29	140.9406925420044	fix_post	2		119	27.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_yt-isJga8ec5UM_32.mp4	158.7154093340505	1.0088409580057487
30	141.94953350001015	fix_pre	0		117	28.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-mL7eEdD-PNY_33.mp4	159.72425029205624	1.0031570829451084
30	142.95269058295526	movie	1		357	28.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-mL7eEdD-PNY_33.mp4	160.72740737500135	2.9963362920098007
30	145.94902687496506	fix_post	2		116	28.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_yt-mL7eEdD-PNY_33.mp4	163.72374366701115	1.0009906250052154
31	146.95001749997027	fix_pre	0		117	29.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_flickr-132148318@N02-26685719802_3.mp4	164.72473429201636	0.9898812080500647
31	147.93989870802034	movie	1		352	29.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_flickr-132148318@N02-26685719802_3.mp4	165.71461550006643	3.0136733750114217
31	150.95357208303176	fix_post	2		114	29.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_flickr-132148318@N02-26685719802_3.mp4	168.72828887507785	0.9823395839193836
32	151.93591166695114	fix_pre	0		117	30.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-W00vtWnXgIk_73.mp4	169.71062845899723	1.004858999978751
32	152.9407706669299	movie	1		357	30.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-W00vtWnXgIk_73.mp4	170.71548745897599	3.0082716250326484
32	155.94904229196254	fix_post	2		117	30.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-W00vtWnXgIk_73.mp4	173.72375908400863	0.9870288330130279
33	156.93607112497557	fix_pre	0		119	31.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_8osH5dThnZY_116.mp4	174.71078791702166	1.004222874995321
33	157.9402939999709	movie	1		358	31.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_8osH5dThnZY_116.mp4	175.71501079201698	2.9945475419517606
33	160.93484154192265	fix_post	2		118	31.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_8osH5dThnZY_116.mp4	178.70955833396874	1.0004590830067173
34	161.93530062492937	fix_pre	0		118	32.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-VMUSo8E_Fj8_171.mp4	179.71001741697546	1.0092827921034768
34	162.94458341703285	movie	1		356	32.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-VMUSo8E_Fj8_171.mp4	180.71930020907894	3.000750874984078
34	165.94533429201692	fix_post	2		118	32.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/1_S_R_yt-VMUSo8E_Fj8_171.mp4	183.72005108406302	1.0004424159415066
35	166.94577670795843	fix_pre	0		95	33.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group1/final_videos2/2_S_R_yt-HPjLtkyzN3E_101.mp4	184.72049350000452	0.9985794170061126
