video_name	category_name	duration	width	height	size	frame_rate	grade
pexels-rodnae-productions-5544703.mp4	pexelsclips	3.294958	1920	1080	8.117667	24000/1001	j
pexels-anastasia-shuraeva-601407_2.mp4	pexelsclips	4.541667	1920	1014	11.313589	24/1	j
pexels-anthony-shkraba-production-8135459.mp4	pexelsclips	3.040000	1920	1080	7.884768	50/1	j
video-9.mp4	pexelsclips	5.000000	1920	1080	12.63254	0/0	j
Pexels_Videos_2791797.mp4	pexelsclips	3.628625	1920	1080	9.025311	0/0	j
production_ID_4802710.mp4	pexelsclips	4.080000	1920	1080	5.540148	0/0	j
pexels-sora-shimazaki-5925295.mp4	pexelsclips	3.795458	1920	1080	4.184647	0/0	j
production_ID_3927047.mp4	pexelsclips	2.380000	1920	1014	2.152284	50/1	j
Pexels_Videos_2795731.mp4	pexelsclips	3.400000	1920	1014	6.145731	0/0	j
pexels-kampus-production-6022792.mp4	pexelsclips	3.920000	1920	1014	8.433071	0/0	j
Pexels_Videos_2795731_1.mp4	pexelsclips	3.400000	1920	1014	3.406951	0/0	j
pexels-artem-podrez-5457692.mp4	pexelsclips	3.833333	1920	1080	9.887421	30/1	j
video-8.mp4	pexelsclips	6.260000	1920	1014	15.292739	50/1	j
production_ID_5144824.mp4	pexelsclips	3.240000	1920	1080	3.077946	25/1	j
production_ID_5146014.mp4	pexelsclips	9.120000	1920	1080	23.255013	25/1	j
production_ID_5119260.mp4	pexelsclips	5.640000	1920	1080	5.534681	0/0	j
pexels-cottonbro-6788024.mp4	pexelsclips	4.120000	1920	1014	9.824942	25/1	j
pexels-cottonbro-6844209.mp4	pexelsclips	6.120000	1920	1014	12.528907	25/1	j
production_ID_5139371.mp4	pexelsclips	3.480000	1920	1080	5.039673	25/1	j
pexels-mikhail-nilov-8410063_1.mp4	pexelsclips	3.840000	1920	1080	6.708306	25/1	j
video.mp4	pexelsclips	18.125000	1920	1080	40.562049	0/0	j
pexels-polina-tankilevitch-8203088.mp4	pexelsclips	2.800000	1920	1080	3.876298	0/0	j
production_ID_4802712.mp4	pexelsclips	3.440000	1920	1080	4.907202	0/0	j
production_ID_5182928.mp4	pexelsclips	4.480000	1920	1080	12.296602	25/1	j
pexels-c-technical-6753390_2.mp4	pexelsclips	4.480000	1920	1014	7.451864	25/1	j
pexels-nkem-6237382.mp4	pexelsclips	3.566667	1920	1014	8.887578	0/0	j
video-6.mp4	pexelsclips	4.958333	1920	1014	12.889317	0/0	j
pexels-laker-5793000.mp4	pexelsclips	4.671333	1920	1014	10.901724	0/0	j
pexels-roman-odintsov-8232443.mp4	pexelsclips	7.080000	1920	1014	12.294729	25/1	j
production_ID_3712945.mp4	pexelsclips	4.200000	1920	1014	4.12153	50/1	j
video-7.mp4	pexelsclips	6.250000	1920	1014	8.515864	0/0	j
production_ID_3709168.mp4	pexelsclips	6.720000	1920	1014	13.764253	50/1	j
pexels-roman-odintsov-8233166.mp4	pexelsclips	6.800000	1920	1014	16.922623	25/1	j
pexels-pavel-danilyuk-8057714.mp4	pexelsclips	3.960000	1920	1080	5.379112	25/1	j
production_ID_3761571.mp4	pexelsclips	3.700000	1920	1080	4.993595	50/1	j
pexels-koolshooters-7327412.mp4	pexelsclips	2.880000	1920	1080	2.731099	25/1	j
pexels-ron-lach-8259631.mp4	pexelsclips	6.680000	1920	1080	4.374895	0/0	j
production_ID_3943334.mp4	pexelsclips	4.920000	1920	1014	8.92591	25/1	j
video-5.mp4	pexelsclips	4.040000	1920	1080	11.186418	25/1	j
pexels-c-technical-6763571.mp4	pexelsclips	4.400000	1920	1014	7.360515	25/1	j
production_ID_4269182.mp4	pexelsclips	5.000000	1920	1012	12.508472	50/1	j
pexels-rodnae-productions-7467585.mp4	pexelsclips	4.033333	1920	1080	7.704928	30/1	j
pexels-koolshooters-7327401_1.mp4	pexelsclips	5.200000	1920	1080	10.736502	25/1	j
production_ID_4584682.mp4	pexelsclips	3.920000	1920	1080	3.573375	0/0	j
video_copy.mp4	pexelsclips	5.964292	1920	1080	9.374224	0/0	j
pexels-cottonbro-10640532.mp4	pexelsclips	7.120000	1920	1014	14.819941	25/1	j
production_ID_3944248.mp4	pexelsclips	3.860000	1920	1014	5.918662	50/1	j
production_ID_4720614.mp4	pexelsclips	4.680000	1920	1014	7.874338	25/1	j
pexels-anna-tarazevich-6189268.mp4	pexelsclips	3.640000	1920	1014	5.8985	0/0	j
pexels-mart-production-7279749.mp4	pexelsclips	3.760000	1920	1080	7.015229	25/1	j
production_ID_4360158.mp4	pexelsclips	3.962292	1920	1080	4.748241	24000/1001	j
video-4.mp4	pexelsclips	6.958333	1920	1080	14.840717	24/1	j
production_ID_4101244.mp4	pexelsclips	4.800000	1920	1014	11.647715	50/1	j
pexels-koolshooters-7327405.mp4	pexelsclips	4.120000	1920	1080	6.835127	25/1	j
pexels-koolshooters-7327401.mp4	pexelsclips	4.760000	1920	1080	9.029441	25/1	j
Person_Going_Through_A_Bible.mp4	pexelsclips	4.200000	1920	1080	10.356013	25/1	j
production_ID_4428752.mp4	pexelsclips	3.860000	1920	1080	7.328866	50/1	j
pexels-rodnae-productions-5993237.mp4	pexelsclips	3.466667	1920	1080	7.924076	0/0	j
Pexels_Videos_2786546.mp4	pexelsclips	4.240000	1920	1080	10.93822	0/0	j
production_ID_4873122.mp4	pexelsclips	5.720000	1920	1080	12.570148	25/1	j
production_ID_4101309.mp4	pexelsclips	4.020000	1920	1014	7.428427	50/1	j
video-12.mp4	pexelsclips	6.280000	1920	1080	12.072651	25/1	j
production_ID_4510622.mp4	pexelsclips	4.291667	1920	1080	10.901076	24/1	j
production_ID_5102663.mp4	pexelsclips	6.480000	1920	1014	13.657793	25/1	j
pexels-ekaterina-bolovtsova-7669220.mp4	pexelsclips	4.166667	1920	1080	1.430841	30/1	j
video-3.mp4	pexelsclips	4.720000	1920	1080	9.049286	25/1	j
video-10.mp4	pexelsclips	4.000000	1920	1080	7.734762	25/1	j
production_ID_5049072.mp4	pexelsclips	5.972633	1920	1080	9.929317	0/0	j
production_ID_4468823.mp4	pexelsclips	3.791667	1920	1080	9.979682	0/0	l
video-11.mp4	pexelsclips	5.480000	1920	1080	12.309683	25/1	j
production_ID_5020953.mp4	pexelsclips	10.680000	1920	1014	22.804411	25/1	j
video-2.mp4	pexelsclips	3.980000	1920	1080	10.378851	50/1	j
production_ID_4101242.mp4	pexelsclips	4.920000	1920	1014	9.620886	50/1	j
pexels-mikhail-nilov-8410063.mp4	pexelsclips	4.120000	1920	1080	7.27726	25/1	j
pexels-mikhail-nilov-8410088.mp4	pexelsclips	4.000000	1920	1080	8.028201	25/1	j
production_ID_4101225.mp4	pexelsclips	5.920000	1920	1014	13.32131	50/1	j
pexels-ron-lach-8071987.mp4	pexelsclips	6.720000	1920	1014	11.22371	25/1	j
pexels-c-technical-6754008.mp4	pexelsclips	4.720000	1920	1014	7.979104	25/1	j
pexels-cottonbro-6789234.mp4	pexelsclips	3.480000	1920	1014	7.995756	25/1	j
pexels-roman-odintsov-8232443_1.mp4	pexelsclips	15.080000	1920	1014	32.134496	25/1	j
pexels-koolshooters-7691440.mp4	pexelsclips	5.360000	1920	1080	13.881205	25/1	j
production_ID_3967181.mp4	pexelsclips	2.333333	1920	1080	6.117323	0/0	j
pexels-diva-plavalaguna-6985395_1.mp4	pexelsclips	3.960000	1920	1080	8.955328	50/1	j
production_ID_4820325.mp4	pexelsclips	3.240000	1920	1080	8.617598	25/1	j
pexels-kindel-media-7147375.mp4	pexelsclips	4.666667	1920	1080	12.085682	0/0	j
production_ID_4820331.mp4	pexelsclips	5.840000	1920	1080	13.930727	25/1	k
Pexels_Videos_2795171.mp4	pexelsclips	3.480000	1920	1080	6.926732	0/0	j
pexels-mart-production-7698911.mp4	pexelsclips	3.520000	1920	1014	6.724073	25/1	j
pexels-rodnae-productions-5993654.mp4	pexelsclips	2.933333	1920	1014	3.416772	0/0	j
Pexels_Videos_278654_1.mp4	pexelsclips	4.080000	1920	1014	7.177363	0/0	j
production_ID_4325506.mp4	pexelsclips	3.540000	1920	1014	5.749631	0/0	j
production_ID_4124475.mp4	pexelsclips	4.166667	1920	1014	9.599149	0/0	j
production_ID_4787635.mp4	pexelsclips	3.560000	1920	1014	6.890198	0/0	j
production_ID_4325513.mp4	pexelsclips	4.660000	1920	1014	8.841165	0/0	j
pexels-mart-production-7277934.mp4	pexelsclips	3.800000	1920	1080	4.654657	25/1	j
video-2_copy.mp4	pexelsclips	5.560000	1920	1080	8.88437	25/1	j
Roller_Coaster_1.mp4	pexelsclips	3.837167	1920	1080	3.537985	0/0	l
production_ID_4325503.mp4	pexelsclips	5.600000	1920	1080	8.753524	0/0	l
production_ID_3943965.mp4	pexelsclips	3.600000	1920	1014	4.442487	50/1	j
production_ID_4153808.mp4	pexelsclips	5.300000	1920	1014	13.15322	50/1	j
production_ID_4325516.mp4	pexelsclips	6.220000	1920	1014	8.92325	0/0	j
production_ID_4835060.mp4	pexelsclips	4.566667	1920	1080	12.339802	30/1	j
production_ID_5199636.mp4	pexelsclips	4.880000	1920	1080	9.631147	25/1	j
production_ID_4997166.mp4	pexelsclips	3.903900	1920	1080	7.6042	30000/1001	j
pexels-c-technical-6491262.mp4	pexelsclips	4.280000	1920	1014	10.557526	25/1	j
production_ID_4101234.mp4	pexelsclips	7.820000	1920	1014	16.568653	50/1	l
pexels-mart-production-7698693.mp4	pexelsclips	4.120000	1920	1014	7.603979	25/1	j
pexels-cottonbro-9499408.mp4	pexelsclips	5.120000	1920	1014	4.334109	25/1	j
production_ID_4121250.mp4	pexelsclips	3.760000	1920	1080	9.909023	50/1	j
pexels-cottonbro-6789231.mp4	pexelsclips	5.720000	1920	1014	9.213381	25/1	j
pexels-tima-miroshnichenko-6077718.mp4	pexelsclips	3.760000	1920	1080	9.922839	25/1	j
production_ID_3735542.mp4	pexelsclips	3.640000	1920	1080	6.674215	0/0	j
pexels-cottonbro-9063801.mp4	pexelsclips	5.240000	1920	1014	10.281966	25/1	j
production_ID_4673611.mp4	pexelsclips	3.733333	1920	1014	10.451497	0/0	j
yt-o0YqkYEeszM_7.mp4	pushing	3.024000	1280	720	2.03303	30000/1001	l
yt-uXDyvrm0Tw0_17.mp4	pushing	3.024000	1280	720	2.277549	30/1	j
yt-lzXao6Reec4_14.mp4	pushing	3.024000	1280	720	1.918134	30/1	j
yt-RL1chIcbTPQ_11.mp4	pushing	3.024000	1280	720	1.819506	30000/1001	k
yt-MTo50ReVNmU_2.mp4	pushing	3.024000	1280	720	1.919393	25/1	j
yt-OFbbvxTLrtM_132.mp4	pushing	3.024000	1280	720	1.812505	30/1	j
yt-rY_ra5Tb9XU_51.mp4	reading	3.024000	1280	720	1.180437	30/1	j
yt-Jro_TRE8NUQ_234.mp4	reading	3.024000	1280	720	1.232014	30/1	j
yt-KVB49z48sZU_55.mp4	reading	3.037000	1280	720	0.854869	30000/1001	j
wc-dwTccI0TNwps_15.mp4	reading	3.037000	1280	720	1.265111	30000/1001	j
yt-a5TGHnldsKg_102.mp4	reading	3.024000	1280	720	0.911191	30000/1001	j
yt-LYStNoRhVO8_846.mp4	reading	3.024000	1280	720	0.937872	24000/1001	l
yt-KNdCiW8m1uY_168.mp4	tattooing	3.070000	1280	720	1.64258	30000/1001	j
yt-RKo978aBdzw_173.mp4	tattooing	3.024000	1280	720	1.56568	30000/1001	j
m-aeoYPMqfg_185.mp4	shouting	3.037000	1280	720	1.647647	30000/1001	j
AwPBuHsoXV0_25.mp4	shouting	3.037000	1280	720	1.742135	30000/1001	l
Oo8otu7cQ20_112.mp4	shouting	3.024000	1280	720	1.924709	30/1	j
hkunxDEshL4_95.mp4	shouting	3.037000	1280	720	1.714224	30000/1001	l
yt-738MRS0yI6g_177.mp4	sniffing	3.024000	1280	720	1.44739	25/1	j
yt-qX2KH8RLnKs_50.mp4	sniffing	3.024000	1280	720	1.794269	30/1	l
yt-hmtcRLNoYZc_17.mp4	sniffing	3.024000	1280	720	1.147469	25/1	j
yt-ayx4rU9bJrU_179.mp4	sniffing	3.024000	1280	720	1.260342	30000/1001	j
yt-Ul81y6R9YbE_12.mp4	photographing	3.024000	1280	720	1.502152	30000/1001	j
yt-XRQ_LSGGr3Y_712.mp4	photographing	3.024000	1280	720	1.504441	30/1	j
yt-316ecr1BT84_44.mp4	photographing	3.024000	1280	720	1.372099	30/1	j
yt-MEfljVFL0xw_375.mp4	photographing	3.024000	1280	676	1.492843	30/1	j
yt-22c5eZ1UNME_76.mp4	packaging	2.877875	1280	676	4.620819	0/0	j
yt-_F8eDDKtvJ0_82.mp4	packaging	3.024000	1280	720	1.153888	30/1	l
yt-XtzmBXKYEWk_60.mp4	packaging	3.024000	1280	720	1.366443	24/1	j
yt-4ouMuGUuPHI_193.mp4	packaging	3.024000	1280	720	1.162382	30/1	j
yt-GWOOQZ19-oU_331.mp4	packaging	3.048000	1280	720	1.479825	5907/200	j
yt-5hgLXyLw82w_23.mp4	juggling	3.045000	1280	720	2.199058	24000/1001	j
yt-QJ2k6vA8aco_12.mp4	juggling	3.024000	1280	720	2.064237	30/1	j
yt-K_gHa2x2OQA_319.mp4	juggling	3.024000	960	720	2.19381	30/1	j
yt-GBt59U0KUR0_6.mp4	juggling	3.024000	1280	720	2.074812	179/6	j
yt-SPbEzYcZKIc_13.mp4	juggling	3.024000	1280	720	2.208956	30/1	l
yt-1H8sfkZGZK8_3.mp4	juggling	3.024000	1280	720	1.884258	30000/1001	j
yt-PK-Eip9wFr0_24.mp4	splashing	3.034000	1280	720	2.217718	30/1	j
yt-TvU-aYjNa2c_21.mp4	splashing	3.037000	1280	720	2.390811	30000/1001	j
yt-PyO8-WsbaLU_43.mp4	splashing	3.024000	1280	720	2.437704	30/1	j
yt-oypn4VCTu6U_279.mp4	splashing	3.024000	1280	720	2.559355	30000/1001	k
yt-3HpAmr5BApU_35.mp4	running	1.560000	1280	720	2.545967	0/0	l
yt-kbf7N5K5cS0_35.mp4	running	3.024000	1280	720	2.407927	30000/1001	l
yt-8RmEimCI80g_35.mp4	running	3.060000	1280	720	2.58572	353/12	j
yt-0bovQBIUZho_15.mp4	running	3.024000	1280	720	2.542571	30000/1001	j
yt-0Sph9-EZQRA_35.mp4	running	3.079000	1280	720	2.492173	625/26	l
yt-bOgChEHiroI_20.mp4	leaking	3.037000	1280	720	1.656918	30000/1001	j
yt-cvwUZbYSd4Q_35.mp4	leaking	3.034000	1280	720	1.6381	89/3	j
flickr-53807584@N00-5565833509_7.mp4	leaking	3.024000	1280	720	1.53568	30000/1001	j
yt-WASlRH1zA8c_175.mp4	leaking	3.024000	1280	720	1.274323	30000/1001	j
yt-uDDv9fXG64w_98.mp4	folding	3.042000	1280	720	1.485728	359/12	k
yt-PcOWc5EJbVo_39.mp4	folding	3.024000	1280	720	1.84107	30000/1001	j
yt-Jcmf9XyBdMk_119.mp4	folding	3.037000	1280	720	1.361097	30000/1001	k
yt-2dRSJcaJIXw_32.mp4	folding	3.024000	1280	720	1.461657	359/12	j
yt-RVoC19C420Y_27.mp4	folding	3.024000	1280	720	1.364932	30/1	j
yt-OPzchvF7jO8_53.mp4	studying	3.059000	1280	720	1.144123	22887/1000	j
yt-6DJulOrg2-8_122.mp4	studying	2.466667	1280	720	4.069753	0/0	j
yt-t-wpKypNysg_27.mp4	studying	3.024000	1280	720	1.044473	30/1	j
yt-DmlSN7mzczI_62.mp4	studying	3.024000	1280	720	0.912387	30/1	j
yt-gOoDjhfSPj0_162.mp4	surfing	3.037000	1280	720	2.286415	30000/1001	j
yt-2mjHDSH1Yvg_90.mp4	surfing	2.602600	1280	720	4.041907	0/0	l
yt-TBY8F6UMnJQ_51.mp4	surfing	2.541667	1280	720	4.127802	0/0	j
yt-M_ApPnq00iE_67.mp4	surfing	3.024000	1280	720	2.31155	30000/1001	j
yt-gikcYT6ZLzA_7.mp4	spitting	3.024000	1280	720	1.738755	30/1	j
yt-1uk2k3PnTNw_12.mp4	spitting	3.024000	1280	720	1.831711	30/1	l
yt-1uk2k3PnTNw_37.0.mp4	spitting	3.024000	1280	720	1.969961	30/1	j
yt-35i8UeYXjGw_47.mp4	spitting	3.024000	1280	720	1.298901	30000/1001	j
yt-MMsrBb7W-dk_25.mp4	raining	3.037000	1280	720	2.043125	30000/1001	l
wc-0SAXOWjdNVGC_8.mp4	raining	2.419083	1280	720	3.842403	0/0	j
wc-ZGCMbPfXQ71L_31.mp4	raining	3.037000	1920	1080	1.94421	30000/1001	j
wc-_W9iefBXz8bi_23.mp4	raining	3.037000	1920	1080	1.975135	30000/1001	j
yt-XbigWWtnGL4_75.mp4	pouring	3.024000	1280	720	2.845333	80/3	j
yt-pOCEuqVE7ro_61.mp4	pouring	3.024000	1280	720	3.44193	45000/1877	j
yt-2lnxIdOTxog_157.mp4	pouring	3.024000	1280	720	1.883877	25/1	j
yt-hHdxZ26SImA_17.mp4	pouring	3.024000	1280	720	3.394529	24000/1001	j
yt-QD74nNliDvI_10.mp4	pouring	3.044000	1280	720	2.409277	3738/125	j
yt-_WFwhcmbXXY_51.mp4	skating	3.024000	1280	720	2.65867	25/1	j
goAwcQiFu1Q_99.mp4	skating	3.037000	1280	720	2.021618	30000/1001	j
-CyI3hUfiOY_23.mp4	skating	2.802800	1280	720	4.458525	0/0	k
ahUa35lQM6E_44.mp4	skating	3.024000	1280	720	2.192663	30000/1001	j
yt-LKd9mHnUVUQ_230.mp4	skating	3.037000	1280	720	1.936589	30000/1001	l
yt-NqyG4Ar2JWo_10.mp4	skating	3.024000	1280	720	2.475033	30/1	j
yt-n1snPiGfg0A_45.mp4	skating	3.023000	1280	720	2.062113	30000/1001	j
yt-hjqjWlzPRjY_76.mp4	skating	3.024000	1280	720	1.976492	30000/1001	k
yt-IlW1U39Dga4_5.mp4	extinguishing	3.024000	1280	720	1.394069	30/1	j
yt-osz-TXlRdXs_2.mp4	extinguishing	3.024000	1280	720	1.791528	30/1	j
yt-LYnwnfi1JJ4_120.mp4	extinguishing	3.037000	1280	720	1.302064	30000/1001	j
yt-pKl8nduxfTI_798.mp4	extinguishing	3.024000	1280	720	1.639062	30/1	j
yt-ie418P-Euz4_1077.mp4	extinguishing	3.024000	1280	720	1.431948	30000/1001	l
yt-QOnORDmVMyU_10.mp4	extinguishing	3.024000	1280	720	1.527132	30000/1001	j
yt-VQtbKGzI9SE_431.mp4	cooking	3.034000	1280	720	1.410107	30/1	j
yt-o96A55Szxkc_982.mp4	cooking	3.034000	1280	720	1.442048	30/1	l
yt-GO26QIueqRw_385.mp4	cooking	3.051000	1280	720	1.596524	59/2	j
yt-KK6fVRAMm-c_476.mp4	cooking	3.024000	1280	720	1.432864	30/1	j
yt-LZS1RrEtTeQ_136.mp4	cooking	3.024000	1280	720	1.418775	30/1	j
yt-s73Xqkcq9Js_285.mp4	cooking	3.034000	1280	720	1.978676	30/1	j
yt-r7PeFd-hIp0_378.mp4	cooking	3.024000	1280	720	1.885403	30/1	j
yt-tVfYnm81ywo_82.mp4	cooking	3.024000	1280	720	1.546029	30/1	j
yt-9Q7SZR0mgMA_155.mp4	cooking	3.024000	1280	720	1.871198	30/1	j
yt-VJ65ukWmdxQ_193.mp4	cooking	3.024000	1280	720	1.455304	25/1	j
yt-BLH14fgz6RM_32.mp4	landing	3.037000	1280	720	1.103652	30000/1001	l
yt-BF80IX4r8x4_106.mp4	landing	3.024000	1280	720	1.465256	25/1	j
yt-y-boY803u9A_12.mp4	landing	3.024000	1280	720	1.305495	30000/1001	j
yt-TZ107yBhXoA_1.mp4	landing	3.024000	1280	720	1.159425	30000/1001	j
yt-RXqc3JAmmPM_72.mp4	landing	3.024000	1280	720	1.104151	30000/1001	j
yt-YTQXM5ZjRgg_116.mp4	clawing	3.024000	1280	720	1.287443	25/1	j
yt-0xzYSBvVfYM_197.mp4	clawing	3.024000	1280	720	1.262375	30/1	j
uMYzeAJiua0_199.mp4	clawing	3.024000	1280	720	1.486413	30/1	l
yt-4RKOPaRF42o_124.mp4	clawing	3.037000	1280	720	1.330935	30000/1001	j
yt-ohKBip2nOHQ_555.mp4	clawing	3.037000	1280	720	1.334527	30000/1001	l
yt-nYi_FfCjepk_74.mp4	dipping	3.024000	1280	720	1.602892	30000/1001	j
yt-dqcUJzNOzbM_156.mp4	dipping	3.037000	1280	720	1.468354	30000/1001	j
yt-wE0cEswyaaM_53.mp4	dipping	3.024000	1280	720	1.600746	30/1	j
